v1	V(n001)	V(n002)	I(D)
4.779999999999774e+00	4.779832e+00	7.447195e+00	1.016986e-02
4.789999999999774e+00	4.789832e+00	7.457396e+00	1.019113e-02
4.799999999999773e+00	4.799831e+00	7.467597e+00	1.021241e-02
4.809999999999773e+00	4.809831e+00	7.477797e+00	1.023368e-02
4.819999999999773e+00	4.819830e+00	7.487997e+00	1.025496e-02
4.829999999999773e+00	4.829830e+00	7.498197e+00	1.027623e-02
4.839999999999772e+00	4.839829e+00	7.508396e+00	1.029751e-02
4.849999999999772e+00	4.849829e+00	7.518595e+00	1.031879e-02
4.859999999999772e+00	4.859829e+00	7.528793e+00	1.034006e-02
4.869999999999772e+00	4.869829e+00	7.538991e+00	1.036134e-02
4.879999999999772e+00	4.879828e+00	7.549189e+00	1.038261e-02
4.889999999999771e+00	4.889828e+00	7.559386e+00	1.040389e-02
4.899999999999771e+00	4.899827e+00	7.569582e+00	1.042517e-02
4.909999999999771e+00	4.909827e+00	7.579779e+00	1.044644e-02
4.919999999999771e+00	4.919827e+00	7.589975e+00	1.046772e-02
4.929999999999771e+00	4.929826e+00	7.600170e+00	1.048899e-02
4.939999999999770e+00	4.939826e+00	7.610365e+00	1.051027e-02
4.949999999999770e+00	4.949826e+00	7.620560e+00	1.053154e-02
4.959999999999770e+00	4.959826e+00	7.630754e+00	1.055282e-02
4.969999999999770e+00	4.969825e+00	7.640948e+00	1.057410e-02
4.979999999999769e+00	4.979825e+00	7.651142e+00	1.059537e-02
4.989999999999769e+00	4.989824e+00	7.661335e+00	1.061665e-02
4.999999999999769e+00	4.999824e+00	7.671528e+00	1.063792e-02
5.009999999999769e+00	5.009824e+00	7.681720e+00	1.065920e-02
5.019999999999769e+00	5.019823e+00	7.691913e+00	1.068048e-02
5.029999999999768e+00	5.029823e+00	7.702104e+00	1.070175e-02
5.039999999999768e+00	5.039823e+00	7.712296e+00	1.072303e-02
5.049999999999768e+00	5.049822e+00	7.722486e+00	1.074430e-02
5.059999999999768e+00	5.059822e+00	7.732677e+00	1.076558e-02
5.069999999999768e+00	5.069821e+00	7.742867e+00	1.078685e-02
5.079999999999767e+00	5.079821e+00	7.753057e+00	1.080813e-02
5.089999999999767e+00	5.089821e+00	7.763246e+00	1.082941e-02
5.099999999999767e+00	5.099821e+00	7.773435e+00	1.085068e-02
5.109999999999767e+00	5.109820e+00	7.783624e+00	1.087196e-02
5.119999999999767e+00	5.119820e+00	7.793812e+00	1.089323e-02
5.129999999999766e+00	5.129819e+00	7.804000e+00	1.091451e-02
5.139999999999766e+00	5.139819e+00	7.814187e+00	1.093579e-02
5.149999999999766e+00	5.149818e+00	7.824374e+00	1.095706e-02
5.159999999999766e+00	5.159818e+00	7.834561e+00	1.097834e-02
5.169999999999765e+00	5.169818e+00	7.844748e+00	1.099961e-02
5.179999999999765e+00	5.179818e+00	7.854934e+00	1.102089e-02
5.189999999999765e+00	5.189817e+00	7.865119e+00	1.104216e-02
5.199999999999765e+00	5.199817e+00	7.875305e+00	1.106344e-02
5.209999999999765e+00	5.209816e+00	7.885490e+00	1.108472e-02
5.219999999999764e+00	5.219816e+00	7.895674e+00	1.110599e-02
5.229999999999764e+00	5.229816e+00	7.905859e+00	1.112727e-02
5.239999999999764e+00	5.239815e+00	7.916043e+00	1.114854e-02
5.249999999999764e+00	5.249815e+00	7.926226e+00	1.116982e-02
5.259999999999764e+00	5.259815e+00	7.936409e+00	1.119110e-02
5.269999999999763e+00	5.269814e+00	7.946592e+00	1.121237e-02
5.279999999999763e+00	5.279814e+00	7.956775e+00	1.123365e-02
5.289999999999763e+00	5.289814e+00	7.966957e+00	1.125492e-02
5.299999999999763e+00	5.299813e+00	7.977139e+00	1.127620e-02
5.309999999999762e+00	5.309813e+00	7.987320e+00	1.129747e-02
5.319999999999762e+00	5.319813e+00	7.997501e+00	1.131875e-02
5.329999999999762e+00	5.329812e+00	8.007683e+00	1.134003e-02
5.339999999999762e+00	5.339812e+00	8.017863e+00	1.136130e-02
5.349999999999762e+00	5.349812e+00	8.028043e+00	1.138258e-02
5.359999999999761e+00	5.359811e+00	8.038223e+00	1.140385e-02
5.369999999999761e+00	5.369811e+00	8.048402e+00	1.142513e-02
5.379999999999761e+00	5.379810e+00	8.058581e+00	1.144641e-02
5.389999999999761e+00	5.389810e+00	8.068760e+00	1.146768e-02
5.399999999999761e+00	5.399810e+00	8.078938e+00	1.148896e-02
5.409999999999760e+00	5.409809e+00	8.089117e+00	1.151023e-02
5.419999999999760e+00	5.419809e+00	8.099295e+00	1.153151e-02
5.429999999999760e+00	5.429809e+00	8.109472e+00	1.155278e-02
5.439999999999760e+00	5.439808e+00	8.119649e+00	1.157406e-02
5.449999999999759e+00	5.449808e+00	8.129827e+00	1.159534e-02
5.459999999999759e+00	5.459807e+00	8.140002e+00	1.161661e-02
5.469999999999759e+00	5.469807e+00	8.150179e+00	1.163789e-02
5.479999999999759e+00	5.479807e+00	8.160355e+00	1.165916e-02
5.489999999999759e+00	5.489807e+00	8.170530e+00	1.168044e-02
5.499999999999758e+00	5.499806e+00	8.180705e+00	1.170172e-02
5.509999999999758e+00	5.509806e+00	8.190880e+00	1.172299e-02
5.519999999999758e+00	5.519805e+00	8.201055e+00	1.174427e-02
5.529999999999758e+00	5.529805e+00	8.211229e+00	1.176554e-02
5.539999999999758e+00	5.539805e+00	8.221403e+00	1.178682e-02
5.549999999999757e+00	5.549804e+00	8.231577e+00	1.180809e-02
5.559999999999757e+00	5.559804e+00	8.241750e+00	1.182937e-02
5.569999999999757e+00	5.569804e+00	8.251923e+00	1.185065e-02
5.579999999999757e+00	5.579803e+00	8.262095e+00	1.187192e-02
5.589999999999756e+00	5.589803e+00	8.272268e+00	1.189320e-02
5.599999999999756e+00	5.599802e+00	8.282440e+00	1.191447e-02
5.609999999999756e+00	5.609802e+00	8.292612e+00	1.193575e-02
5.619999999999756e+00	5.619802e+00	8.302783e+00	1.195703e-02
5.629999999999756e+00	5.629801e+00	8.312955e+00	1.197830e-02
5.639999999999755e+00	5.639801e+00	8.323126e+00	1.199958e-02
5.649999999999755e+00	5.649801e+00	8.333296e+00	1.202085e-02
5.659999999999755e+00	5.659801e+00	8.343466e+00	1.204213e-02
5.669999999999755e+00	5.669800e+00	8.353636e+00	1.206340e-02
5.679999999999755e+00	5.679800e+00	8.363806e+00	1.208468e-02
5.689999999999754e+00	5.689799e+00	8.373975e+00	1.210596e-02
5.699999999999754e+00	5.699799e+00	8.384144e+00	1.212723e-02
5.709999999999754e+00	5.709799e+00	8.394313e+00	1.214851e-02
5.719999999999754e+00	5.719798e+00	8.404481e+00	1.216978e-02
5.729999999999754e+00	5.729798e+00	8.414650e+00	1.219106e-02
5.739999999999753e+00	5.739798e+00	8.424817e+00	1.221234e-02
5.749999999999753e+00	5.749797e+00	8.434985e+00	1.223361e-02
5.759999999999753e+00	5.759797e+00	8.445152e+00	1.225489e-02
5.769999999999753e+00	5.769796e+00	8.455319e+00	1.227616e-02
5.779999999999752e+00	5.779796e+00	8.465486e+00	1.229744e-02
5.789999999999752e+00	5.789796e+00	8.475653e+00	1.231871e-02
5.799999999999752e+00	5.799796e+00	8.485819e+00	1.233999e-02
5.809999999999752e+00	5.809795e+00	8.495984e+00	1.236127e-02
5.819999999999752e+00	5.819795e+00	8.506150e+00	1.238254e-02
5.829999999999751e+00	5.829794e+00	8.516315e+00	1.240382e-02
5.839999999999751e+00	5.839794e+00	8.526480e+00	1.242509e-02
5.849999999999751e+00	5.849793e+00	8.536645e+00	1.244637e-02
5.859999999999751e+00	5.859793e+00	8.546809e+00	1.246765e-02
5.869999999999751e+00	5.869793e+00	8.556973e+00	1.248892e-02
5.879999999999750e+00	5.879793e+00	8.567138e+00	1.251020e-02
5.889999999999750e+00	5.889792e+00	8.577301e+00	1.253147e-02
5.899999999999750e+00	5.899792e+00	8.587464e+00	1.255275e-02
5.909999999999750e+00	5.909791e+00	8.597627e+00	1.257402e-02
5.919999999999749e+00	5.919791e+00	8.607790e+00	1.259530e-02
5.929999999999749e+00	5.929791e+00	8.617952e+00	1.261658e-02
5.939999999999749e+00	5.939790e+00	8.628115e+00	1.263785e-02
5.949999999999749e+00	5.949790e+00	8.638276e+00	1.265913e-02
5.959999999999749e+00	5.959790e+00	8.648438e+00	1.268040e-02
5.969999999999748e+00	5.969790e+00	8.658600e+00	1.270168e-02
5.979999999999748e+00	5.979789e+00	8.668760e+00	1.272296e-02
5.989999999999748e+00	5.989789e+00	8.678922e+00	1.274423e-02
5.999999999999748e+00	5.999788e+00	8.689082e+00	1.276551e-02
6.009999999999748e+00	6.009788e+00	8.699243e+00	1.278678e-02
6.019999999999747e+00	6.019787e+00	8.709402e+00	1.280806e-02
6.029999999999747e+00	6.029787e+00	8.719563e+00	1.282933e-02
6.039999999999747e+00	6.039787e+00	8.729722e+00	1.285061e-02
6.049999999999747e+00	6.049787e+00	8.739881e+00	1.287189e-02
6.059999999999746e+00	6.059786e+00	8.750040e+00	1.289316e-02
6.069999999999746e+00	6.069786e+00	8.760199e+00	1.291444e-02
6.079999999999746e+00	6.079785e+00	8.770357e+00	1.293571e-02
6.089999999999746e+00	6.089785e+00	8.780516e+00	1.295699e-02
6.099999999999746e+00	6.099785e+00	8.790673e+00	1.297827e-02
6.109999999999745e+00	6.109784e+00	8.800831e+00	1.299954e-02
6.119999999999745e+00	6.119784e+00	8.810988e+00	1.302082e-02
6.129999999999745e+00	6.129784e+00	8.821145e+00	1.304209e-02
6.139999999999745e+00	6.139783e+00	8.831303e+00	1.306337e-02
6.149999999999745e+00	6.149783e+00	8.841459e+00	1.308464e-02
6.159999999999744e+00	6.159782e+00	8.851615e+00	1.310592e-02
6.169999999999744e+00	6.169782e+00	8.861772e+00	1.312720e-02
6.179999999999744e+00	6.179782e+00	8.871927e+00	1.314847e-02
6.189999999999744e+00	6.189782e+00	8.882083e+00	1.316975e-02
6.199999999999743e+00	6.199781e+00	8.892239e+00	1.319102e-02
6.209999999999743e+00	6.209781e+00	8.902393e+00	1.321230e-02
6.219999999999743e+00	6.219780e+00	8.912548e+00	1.323358e-02
6.229999999999743e+00	6.229780e+00	8.922703e+00	1.325485e-02
6.239999999999743e+00	6.239779e+00	8.932858e+00	1.327613e-02
6.249999999999742e+00	6.249779e+00	8.943011e+00	1.329740e-02
6.259999999999742e+00	6.259779e+00	8.953165e+00	1.331868e-02
6.269999999999742e+00	6.269779e+00	8.963319e+00	1.333995e-02
6.279999999999742e+00	6.279778e+00	8.973473e+00	1.336123e-02
6.289999999999742e+00	6.289778e+00	8.983625e+00	1.338251e-02
6.299999999999741e+00	6.299778e+00	8.993778e+00	1.340378e-02
6.309999999999741e+00	6.309777e+00	9.003931e+00	1.342506e-02
6.319999999999741e+00	6.319777e+00	9.014084e+00	1.344633e-02
6.329999999999741e+00	6.329776e+00	9.024236e+00	1.346761e-02
6.339999999999741e+00	6.339776e+00	9.034388e+00	1.348889e-02
6.349999999999740e+00	6.349776e+00	9.044539e+00	1.351016e-02
6.359999999999740e+00	6.359776e+00	9.054690e+00	1.353144e-02
6.369999999999740e+00	6.369775e+00	9.064842e+00	1.355271e-02
6.379999999999740e+00	6.379775e+00	9.074993e+00	1.357399e-02
6.389999999999739e+00	6.389774e+00	9.085144e+00	1.359526e-02
6.399999999999739e+00	6.399774e+00	9.095294e+00	1.361654e-02
6.409999999999739e+00	6.409773e+00	9.105444e+00	1.363782e-02
6.419999999999739e+00	6.419773e+00	9.115595e+00	1.365909e-02
6.429999999999739e+00	6.429773e+00	9.125744e+00	1.368037e-02
6.439999999999738e+00	6.439773e+00	9.135894e+00	1.370164e-02
6.449999999999738e+00	6.449772e+00	9.146043e+00	1.372292e-02
6.459999999999738e+00	6.459772e+00	9.156192e+00	1.374419e-02
6.469999999999738e+00	6.469771e+00	9.166341e+00	1.376547e-02
6.479999999999738e+00	6.479771e+00	9.176490e+00	1.378675e-02
6.489999999999737e+00	6.489771e+00	9.186638e+00	1.380802e-02
6.499999999999737e+00	6.499770e+00	9.196786e+00	1.382930e-02
6.509999999999737e+00	6.509770e+00	9.206934e+00	1.385057e-02
6.519999999999737e+00	6.519770e+00	9.217082e+00	1.387185e-02
6.529999999999736e+00	6.529769e+00	9.227229e+00	1.389313e-02
6.539999999999736e+00	6.539769e+00	9.237377e+00	1.391440e-02
6.549999999999736e+00	6.549768e+00	9.247524e+00	1.393568e-02
6.559999999999736e+00	6.559768e+00	9.257670e+00	1.395695e-02
6.569999999999736e+00	6.569768e+00	9.267817e+00	1.397823e-02
6.579999999999735e+00	6.579768e+00	9.277964e+00	1.399950e-02
6.589999999999735e+00	6.589767e+00	9.288110e+00	1.402078e-02
6.599999999999735e+00	6.599767e+00	9.298256e+00	1.404206e-02
6.609999999999735e+00	6.609766e+00	9.308401e+00	1.406333e-02
6.619999999999735e+00	6.619766e+00	9.318547e+00	1.408461e-02
6.629999999999734e+00	6.629766e+00	9.328692e+00	1.410588e-02
6.639999999999734e+00	6.639765e+00	9.338838e+00	1.412716e-02
6.649999999999734e+00	6.649765e+00	9.348982e+00	1.414844e-02
6.659999999999734e+00	6.659765e+00	9.359127e+00	1.416971e-02
6.669999999999733e+00	6.669764e+00	9.369271e+00	1.419099e-02
6.679999999999733e+00	6.679764e+00	9.379416e+00	1.421226e-02
6.689999999999733e+00	6.689764e+00	9.389559e+00	1.423354e-02
6.699999999999733e+00	6.699763e+00	9.399703e+00	1.425481e-02
6.709999999999733e+00	6.709763e+00	9.409846e+00	1.427609e-02
6.719999999999732e+00	6.719762e+00	9.419990e+00	1.429737e-02
6.729999999999732e+00	6.729762e+00	9.430133e+00	1.431864e-02
6.739999999999732e+00	6.739762e+00	9.440276e+00	1.433992e-02
6.749999999999732e+00	6.749762e+00	9.450418e+00	1.436119e-02
6.759999999999732e+00	6.759761e+00	9.460561e+00	1.438247e-02
6.769999999999731e+00	6.769761e+00	9.470703e+00	1.440375e-02
6.779999999999731e+00	6.779760e+00	9.480845e+00	1.442502e-02
6.789999999999731e+00	6.789760e+00	9.490987e+00	1.444630e-02
6.799999999999731e+00	6.799759e+00	9.501128e+00	1.446757e-02
6.809999999999730e+00	6.809759e+00	9.511271e+00	1.448885e-02
6.819999999999730e+00	6.819759e+00	9.521411e+00	1.451012e-02
6.829999999999730e+00	6.829759e+00	9.531552e+00	1.453140e-02
6.839999999999730e+00	6.839758e+00	9.541693e+00	1.455268e-02
6.849999999999730e+00	6.849758e+00	9.551834e+00	1.457395e-02
6.859999999999729e+00	6.859757e+00	9.561974e+00	1.459523e-02
6.869999999999729e+00	6.869757e+00	9.572114e+00	1.461650e-02
6.879999999999729e+00	6.879757e+00	9.582254e+00	1.463778e-02
6.889999999999729e+00	6.889756e+00	9.592394e+00	1.465906e-02
6.899999999999729e+00	6.899756e+00	9.602533e+00	1.468033e-02
6.909999999999728e+00	6.909756e+00	9.612673e+00	1.470161e-02
6.919999999999728e+00	6.919755e+00	9.622812e+00	1.472288e-02
6.929999999999728e+00	6.929755e+00	9.632951e+00	1.474416e-02
6.939999999999728e+00	6.939754e+00	9.643089e+00	1.476543e-02
6.949999999999728e+00	6.949754e+00	9.653228e+00	1.478671e-02
6.959999999999727e+00	6.959754e+00	9.663366e+00	1.480799e-02
6.969999999999727e+00	6.969753e+00	9.673505e+00	1.482926e-02
6.979999999999727e+00	6.979753e+00	9.683642e+00	1.485054e-02
6.989999999999727e+00	6.989753e+00	9.693781e+00	1.487181e-02
6.999999999999726e+00	6.999753e+00	9.703918e+00	1.489309e-02
7.009999999999726e+00	7.009752e+00	9.714055e+00	1.491437e-02
7.019999999999726e+00	7.019752e+00	9.724193e+00	1.493564e-02
7.029999999999726e+00	7.029751e+00	9.734329e+00	1.495692e-02
7.039999999999726e+00	7.039751e+00	9.744467e+00	1.497819e-02
7.049999999999725e+00	7.049751e+00	9.754603e+00	1.499947e-02
7.059999999999725e+00	7.059750e+00	9.764739e+00	1.502074e-02
7.069999999999725e+00	7.069750e+00	9.774876e+00	1.504202e-02
7.079999999999725e+00	7.079750e+00	9.785011e+00	1.506330e-02
7.089999999999725e+00	7.089749e+00	9.795147e+00	1.508457e-02
7.099999999999724e+00	7.099749e+00	9.805283e+00	1.510585e-02
7.109999999999724e+00	7.109748e+00	9.815418e+00	1.512712e-02
7.119999999999724e+00	7.119748e+00	9.825554e+00	1.514840e-02
7.129999999999724e+00	7.129748e+00	9.835689e+00	1.516968e-02
7.139999999999723e+00	7.139747e+00	9.845823e+00	1.519095e-02
7.149999999999723e+00	7.149747e+00	9.855958e+00	1.521223e-02
7.159999999999723e+00	7.159747e+00	9.866093e+00	1.523350e-02
7.169999999999723e+00	7.169746e+00	9.876227e+00	1.525478e-02
7.179999999999723e+00	7.179746e+00	9.886361e+00	1.527605e-02
7.189999999999722e+00	7.189745e+00	9.896495e+00	1.529733e-02
7.199999999999722e+00	7.199745e+00	9.906629e+00	1.531861e-02
7.209999999999722e+00	7.209745e+00	9.916762e+00	1.533988e-02
7.219999999999722e+00	7.219745e+00	9.926895e+00	1.536116e-02
7.229999999999722e+00	7.229744e+00	9.937029e+00	1.538243e-02
7.239999999999721e+00	7.239744e+00	9.947162e+00	1.540371e-02
7.249999999999721e+00	7.249743e+00	9.957294e+00	1.542499e-02
7.259999999999721e+00	7.259743e+00	9.967427e+00	1.544626e-02
7.269999999999721e+00	7.269742e+00	9.977560e+00	1.546754e-02
7.279999999999720e+00	7.279742e+00	9.987692e+00	1.548881e-02
7.289999999999720e+00	7.289742e+00	9.997824e+00	1.551009e-02
7.299999999999720e+00	7.299742e+00	1.000796e+01	1.553136e-02
7.309999999999720e+00	7.309741e+00	1.001809e+01	1.555264e-02
7.319999999999720e+00	7.319741e+00	1.002822e+01	1.557392e-02
7.329999999999719e+00	7.329741e+00	1.003835e+01	1.559519e-02
7.339999999999719e+00	7.339740e+00	1.004848e+01	1.561647e-02
7.349999999999719e+00	7.349740e+00	1.005861e+01	1.563774e-02
7.359999999999719e+00	7.359739e+00	1.006874e+01	1.565902e-02
7.369999999999719e+00	7.369739e+00	1.007887e+01	1.568030e-02
7.379999999999718e+00	7.379739e+00	1.008900e+01	1.570157e-02
7.389999999999718e+00	7.389739e+00	1.009913e+01	1.572285e-02
7.399999999999718e+00	7.399738e+00	1.010926e+01	1.574412e-02
7.409999999999718e+00	7.409738e+00	1.011939e+01	1.576540e-02
7.419999999999717e+00	7.419737e+00	1.012952e+01	1.578668e-02
7.429999999999717e+00	7.429737e+00	1.013965e+01	1.580795e-02
7.439999999999717e+00	7.439736e+00	1.014978e+01	1.582923e-02
7.449999999999717e+00	7.449736e+00	1.015991e+01	1.585050e-02
7.459999999999717e+00	7.459736e+00	1.017004e+01	1.587178e-02
7.469999999999716e+00	7.469736e+00	1.018017e+01	1.589306e-02
7.479999999999716e+00	7.479735e+00	1.019030e+01	1.591433e-02
7.489999999999716e+00	7.489735e+00	1.020043e+01	1.593561e-02
7.499999999999716e+00	7.499734e+00	1.021056e+01	1.595688e-02
7.509999999999716e+00	7.509734e+00	1.022068e+01	1.597816e-02
7.519999999999715e+00	7.519734e+00	1.023081e+01	1.599943e-02
7.529999999999715e+00	7.529733e+00	1.024094e+01	1.602071e-02
7.539999999999715e+00	7.539733e+00	1.025107e+01	1.604198e-02
7.549999999999715e+00	7.549733e+00	1.026120e+01	1.606326e-02
7.559999999999715e+00	7.559732e+00	1.027132e+01	1.608454e-02
7.569999999999714e+00	7.569732e+00	1.028145e+01	1.610581e-02
7.579999999999714e+00	7.579731e+00	1.029158e+01	1.612709e-02
7.589999999999714e+00	7.589731e+00	1.030170e+01	1.614836e-02
7.599999999999714e+00	7.599731e+00	1.031183e+01	1.616964e-02
7.609999999999713e+00	7.609730e+00	1.032196e+01	1.619092e-02
7.619999999999713e+00	7.619730e+00	1.033208e+01	1.621219e-02
7.629999999999713e+00	7.629730e+00	1.034221e+01	1.623347e-02
7.639999999999713e+00	7.639729e+00	1.035234e+01	1.625474e-02
7.649999999999713e+00	7.649729e+00	1.036246e+01	1.627602e-02
7.659999999999712e+00	7.659729e+00	1.037259e+01	1.629730e-02
7.669999999999712e+00	7.669728e+00	1.038271e+01	1.631857e-02
7.679999999999712e+00	7.679728e+00	1.039284e+01	1.633985e-02
7.689999999999712e+00	7.689728e+00	1.040296e+01	1.636112e-02
7.699999999999712e+00	7.699727e+00	1.041309e+01	1.638240e-02
7.709999999999711e+00	7.709727e+00	1.042321e+01	1.640368e-02
7.719999999999711e+00	7.719727e+00	1.043334e+01	1.642495e-02
7.729999999999711e+00	7.729726e+00	1.044346e+01	1.644623e-02
7.739999999999711e+00	7.739726e+00	1.045359e+01	1.646750e-02
7.749999999999710e+00	7.749725e+00	1.046371e+01	1.648878e-02
7.759999999999710e+00	7.759725e+00	1.047383e+01	1.651005e-02
7.769999999999710e+00	7.769725e+00	1.048396e+01	1.653133e-02
7.779999999999710e+00	7.779724e+00	1.049408e+01	1.655260e-02
7.789999999999710e+00	7.789724e+00	1.050421e+01	1.657388e-02
7.799999999999709e+00	7.799724e+00	1.051433e+01	1.659516e-02
7.809999999999709e+00	7.809723e+00	1.052445e+01	1.661643e-02
7.819999999999709e+00	7.819723e+00	1.053458e+01	1.663771e-02
7.829999999999709e+00	7.829722e+00	1.054470e+01	1.665898e-02
7.839999999999709e+00	7.839722e+00	1.055482e+01	1.668026e-02
7.849999999999708e+00	7.849722e+00	1.056494e+01	1.670154e-02
7.859999999999708e+00	7.859721e+00	1.057507e+01	1.672281e-02
7.869999999999708e+00	7.869721e+00	1.058519e+01	1.674409e-02
7.879999999999708e+00	7.879721e+00	1.059531e+01	1.676536e-02
7.889999999999707e+00	7.889720e+00	1.060543e+01	1.678664e-02
7.899999999999707e+00	7.899720e+00	1.061555e+01	1.680792e-02
7.909999999999707e+00	7.909719e+00	1.062568e+01	1.682919e-02
7.919999999999707e+00	7.919719e+00	1.063580e+01	1.685047e-02
7.929999999999707e+00	7.929719e+00	1.064592e+01	1.687174e-02
7.939999999999706e+00	7.939719e+00	1.065604e+01	1.689302e-02
7.949999999999706e+00	7.949718e+00	1.066616e+01	1.691429e-02
7.959999999999706e+00	7.959718e+00	1.067628e+01	1.693557e-02
7.969999999999706e+00	7.969718e+00	1.068640e+01	1.695685e-02
7.979999999999706e+00	7.979717e+00	1.069652e+01	1.697812e-02
7.989999999999705e+00	7.989717e+00	1.070664e+01	1.699940e-02
7.999999999999705e+00	7.999716e+00	1.071676e+01	1.702067e-02
8.009999999999705e+00	8.009716e+00	1.072688e+01	1.704195e-02
8.019999999999705e+00	8.019715e+00	1.073701e+01	1.706322e-02
8.029999999999704e+00	8.029716e+00	1.074712e+01	1.708450e-02
8.039999999999704e+00	8.039715e+00	1.075724e+01	1.710578e-02
8.049999999999704e+00	8.049714e+00	1.076736e+01	1.712705e-02
8.059999999999704e+00	8.059714e+00	1.077748e+01	1.714833e-02
8.069999999999704e+00	8.069714e+00	1.078760e+01	1.716960e-02
8.079999999999703e+00	8.079714e+00	1.079772e+01	1.719088e-02
8.089999999999703e+00	8.089713e+00	1.080784e+01	1.721216e-02
8.099999999999703e+00	8.099712e+00	1.081796e+01	1.723343e-02
8.109999999999703e+00	8.109713e+00	1.082808e+01	1.725471e-02
8.119999999999703e+00	8.119712e+00	1.083820e+01	1.727598e-02
8.129999999999702e+00	8.129712e+00	1.084832e+01	1.729726e-02
8.139999999999702e+00	8.139711e+00	1.085843e+01	1.731854e-02
8.149999999999702e+00	8.149711e+00	1.086855e+01	1.733981e-02
8.159999999999702e+00	8.159711e+00	1.087867e+01	1.736109e-02
8.169999999999702e+00	8.169710e+00	1.088879e+01	1.738236e-02
8.179999999999701e+00	8.179709e+00	1.089890e+01	1.740364e-02
8.189999999999701e+00	8.189710e+00	1.090902e+01	1.742491e-02
8.199999999999701e+00	8.199709e+00	1.091914e+01	1.744619e-02
8.209999999999701e+00	8.209709e+00	1.092926e+01	1.746747e-02
8.219999999999700e+00	8.219708e+00	1.093937e+01	1.748874e-02
8.229999999999700e+00	8.229708e+00	1.094949e+01	1.751002e-02
8.239999999999700e+00	8.239708e+00	1.095961e+01	1.753129e-02
8.249999999999700e+00	8.249707e+00	1.096972e+01	1.755257e-02
8.259999999999700e+00	8.259706e+00	1.097984e+01	1.757384e-02
8.269999999999699e+00	8.269707e+00	1.098996e+01	1.759512e-02
8.279999999999699e+00	8.279706e+00	1.100007e+01	1.761640e-02
8.289999999999699e+00	8.289706e+00	1.101019e+01	1.763767e-02
8.299999999999699e+00	8.299706e+00	1.102031e+01	1.765895e-02
8.309999999999699e+00	8.309705e+00	1.103042e+01	1.768022e-02
8.319999999999698e+00	8.319705e+00	1.104054e+01	1.770150e-02
8.329999999999698e+00	8.329704e+00	1.105065e+01	1.772278e-02
8.339999999999698e+00	8.339705e+00	1.106077e+01	1.774405e-02
8.349999999999698e+00	8.349704e+00	1.107088e+01	1.776533e-02
8.359999999999697e+00	8.359703e+00	1.108100e+01	1.778660e-02
8.369999999999697e+00	8.369703e+00	1.109111e+01	1.780788e-02
8.379999999999697e+00	8.379703e+00	1.110123e+01	1.782915e-02
8.389999999999697e+00	8.389702e+00	1.111134e+01	1.785043e-02
8.399999999999697e+00	8.399702e+00	1.112146e+01	1.787171e-02
8.409999999999696e+00	8.409701e+00	1.113157e+01	1.789298e-02
8.419999999999696e+00	8.419702e+00	1.114169e+01	1.791426e-02
8.429999999999696e+00	8.429701e+00	1.115180e+01	1.793553e-02
8.439999999999696e+00	8.439700e+00	1.116191e+01	1.795681e-02
8.449999999999696e+00	8.449700e+00	1.117203e+01	1.797809e-02
8.459999999999695e+00	8.459700e+00	1.118214e+01	1.799936e-02
8.469999999999695e+00	8.469699e+00	1.119226e+01	1.802064e-02
8.479999999999695e+00	8.479699e+00	1.120237e+01	1.804191e-02
8.489999999999695e+00	8.489698e+00	1.121248e+01	1.806319e-02
8.499999999999694e+00	8.499699e+00	1.122260e+01	1.808446e-02
8.509999999999694e+00	8.509698e+00	1.123271e+01	1.810574e-02
8.519999999999694e+00	8.519697e+00	1.124282e+01	1.812702e-02
8.529999999999694e+00	8.529697e+00	1.125293e+01	1.814829e-02
8.539999999999694e+00	8.539697e+00	1.126305e+01	1.816957e-02
8.549999999999693e+00	8.549697e+00	1.127316e+01	1.819084e-02
8.559999999999693e+00	8.559696e+00	1.128327e+01	1.821212e-02
8.569999999999693e+00	8.569695e+00	1.129338e+01	1.823340e-02
8.579999999999693e+00	8.579696e+00	1.130350e+01	1.825467e-02
8.589999999999693e+00	8.589695e+00	1.131361e+01	1.827595e-02
8.599999999999692e+00	8.599694e+00	1.132372e+01	1.829722e-02
8.609999999999692e+00	8.609694e+00	1.133383e+01	1.831850e-02
8.619999999999692e+00	8.619694e+00	1.134394e+01	1.833977e-02
8.629999999999692e+00	8.629694e+00	1.135406e+01	1.836105e-02
8.639999999999691e+00	8.639693e+00	1.136417e+01	1.838233e-02
8.649999999999691e+00	8.649693e+00	1.137428e+01	1.840360e-02
8.659999999999691e+00	8.659693e+00	1.138439e+01	1.842488e-02
8.669999999999691e+00	8.669692e+00	1.139450e+01	1.844615e-02
8.679999999999691e+00	8.679691e+00	1.140461e+01	1.846743e-02
8.689999999999690e+00	8.689692e+00	1.141472e+01	1.848871e-02
8.699999999999690e+00	8.699691e+00	1.142483e+01	1.850998e-02
8.709999999999690e+00	8.709691e+00	1.143494e+01	1.853126e-02
8.719999999999690e+00	8.719690e+00	1.144505e+01	1.855253e-02
8.729999999999690e+00	8.729690e+00	1.145516e+01	1.857381e-02
8.739999999999689e+00	8.739690e+00	1.146527e+01	1.859508e-02
8.749999999999689e+00	8.749689e+00	1.147538e+01	1.861636e-02
8.759999999999689e+00	8.759688e+00	1.148549e+01	1.863764e-02
